s2_id,s2_token,num,name,lat,lng,encounter_ms,disppear_ms
-9182960587561239000,808f91fffdd,5,Charmeleon,37.7216878086,-122.084143952,1469527861268,1469527287582
-9182960587561239000,808f91fffdd,5,Charmeleon,37.7216878086,-122.084143952,1469527861268,1469527287724
-9182979721640542000,808f8098a39,5,Charmeleon,37.8065472588,-122.288559905,1469527926788,1469527452371
-9182979721640542000,808f8098a39,5,Charmeleon,37.8065472588,-122.288559905,1469527926788,1469527452545
-9185797460704887000,80857de08ad,117,Seadra,37.8381526548,-122.262419973,1469527778644,1469527458423
-9185797460704887000,80857de08ad,117,Seadra,37.8381526548,-122.262419973,1469527778644,1469527458604
-9185797460704887000,80857de08ad,117,Seadra,37.8381526548,-122.262419973,1469527778644,1469527458600
-9185799324720693000,80857c2ea4d,34,Nidoking,37.8648010209,-122.258786457,1469527664564,1469527468801
-9185799324720693000,80857c2ea4d,34,Nidoking,37.8648010209,-122.258786457,1469527664564,1469527468797
-9182973143898128000,808f869466d,31,Nidoqueen,37.767685813,-122.238223746,1469528033300,1469527526986
-9182973143898128000,808f869466d,31,Nidoqueen,37.767685813,-122.238223746,1469528033300,1469527526988
-9182973143898128000,808f869466d,31,Nidoqueen,37.767685813,-122.238223746,1469528033300,1469527527129
-9182973493937963000,808f8642cf1,89,Muk,37.7812085147,-122.208081586,1469528176804,1469527529289
-9182973493937963000,808f8642cf1,89,Muk,37.7812085147,-122.208081586,1469528176804,1469527529435
-9182919720947417000,808fb72afc5,26,Raichu,37.3799180744,-122.081392112,1469528500724,1469528006489
-9182984641525580000,808f7c1f623,117,Seadra,37.7052080465,-122.450572033,1469529242860,1469528402420
-9182984641525580000,808f7c1f623,117,Seadra,37.7052080465,-122.450572033,1469529242860,1469528402570
-9182984641525580000,808f7c1f623,117,Seadra,37.7052080465,-122.450572033,1469529242860,1469528402573
-9182981304335991000,808f7f2876d,117,Seadra,37.7112148458,-122.399516397,1469529102164,1469528403714
-9182981304335991000,808f7f2876d,117,Seadra,37.7112148458,-122.399516397,1469529102164,1469528403908
-9182981304335991000,808f7f2876d,117,Seadra,37.7112148458,-122.399516397,1469529102164,1469528403917
-9182982659398173000,808f7dec9c7,3,Venusaur,37.7432800716,-122.467467122,1469528528060,1469528500093
-9182982659398173000,808f7dec9c7,3,Venusaur,37.7432800716,-122.467467122,1469528528060,1469528500228
-9185786953067397000,8085876f1b3,117,Seadra,37.765843667,-122.477107598,1469530359212,1469530116246
-9185786953067397000,8085876f1b3,117,Seadra,37.765843667,-122.477107598,1469530359212,1469530116247
-9185786953067397000,8085876f1b3,117,Seadra,37.765843667,-122.477107598,1469530359212,1469530116338
-9185786953067397000,8085876f1b3,117,Seadra,37.765843667,-122.477107598,1469530359212,1469530116341
-9185794462817714000,8085809a8c7,137,Porygon,37.7819282957,-122.415180818,1469530522172,1469530118153
-9185794462817714000,8085809a8c7,137,Porygon,37.7819282957,-122.415180818,1469530522172,1469530118180
-9185794462817714000,8085809a8c7,137,Porygon,37.7819282957,-122.415180818,1469530522172,1469530118221
-9185794462817714000,8085809a8c7,137,Porygon,37.7819282957,-122.415180818,1469530522172,1469530118225
-9185794595961700000,8085807bf41,137,Porygon,37.7851652659,-122.395445035,1469530175012,1469530118492
-9185794595961700000,8085807bf41,137,Porygon,37.7851652659,-122.395445035,1469530175012,1469530118562
-9185794595961700000,8085807bf41,137,Porygon,37.7851652659,-122.395445035,1469530175012,1469530118528
-9185786953067397000,8085876f1b3,117,Seadra,37.765843667,-122.477107598,1469530359212,1469530184437
-9185786953067397000,8085876f1b3,117,Seadra,37.765843667,-122.477107598,1469530359212,1469530184545
-9185786953067397000,8085876f1b3,117,Seadra,37.765843667,-122.477107598,1469530359212,1469530184476
-9185786953067397000,8085876f1b3,117,Seadra,37.765843667,-122.477107598,1469530359212,1469530184545
-9185794462817714000,8085809a8c7,137,Porygon,37.7819282957,-122.415180818,1469530522172,1469530186202
-9185794462817714000,8085809a8c7,137,Porygon,37.7819282957,-122.415180818,1469530522172,1469530186202
-9185794462817714000,8085809a8c7,137,Porygon,37.7819282957,-122.415180818,1469530522172,1469530186284
-9185794462817714000,8085809a8c7,137,Porygon,37.7819282957,-122.415180818,1469530522172,1469530186283
-9182973878337536000,808f85e96c7,76,Golem,37.7516648754,-122.193450715,1469542911068,1469542144831
-9182973878337536000,808f85e96c7,76,Golem,37.7516648754,-122.193450715,1469542911068,1469542144833
-9182973878337536000,808f85e96c7,76,Golem,37.7516648754,-122.193450715,1469542911068,1469542144895
-9182973878337536000,808f85e96c7,76,Golem,37.7516648754,-122.193450715,1469542911068,1469542144895
-9182979472532439000,808f80d2fe3,6,Charizard,37.7875801875,-122.268002938,1469542763084,1469542147738
-9182980696598118000,808f7fb5835,40,Wigglytuff,37.7589775966,-122.398277303,1469543261236,1469542502950
-9182989496986108000,808f77b486b,137,Porygon,37.5942393672,-122.384026681,-1,1469543023597
-9182989496986108000,808f77b486b,137,Porygon,37.5942393672,-122.384026681,-1,1469543023660
-9182989496986108000,808f77b486b,137,Porygon,37.5942393672,-122.384026681,-1,1469543023662
-9182990209950679000,808f770ec23,5,Charmeleon,37.5974477989,-122.408366639,1469543245548,1469543023889
-9182990209950679000,808f770ec23,5,Charmeleon,37.5974477989,-122.408366639,1469543245548,1469543023889
-9182990209950679000,808f770ec23,5,Charmeleon,37.5974477989,-122.408366639,1469543245548,1469543023943
-9182990209950679000,808f770ec23,5,Charmeleon,37.5974477989,-122.408366639,1469543245548,1469543023943
-9182990184180875000,808f7714ded,110,Weezing,37.5989369809,-122.421021191,1469543043892,1469543023996
-9182990184180875000,808f7714ded,110,Weezing,37.5989369809,-122.421021191,1469543043892,1469543023995
-9182990184180875000,808f7714ded,110,Weezing,37.5989369809,-122.421021191,1469543043892,1469543024055
-9182920584235844000,808fb661b29,34,Nidoking,37.3696326773,-122.036198691,1469544494628,1469543632327
-9182920584235844000,808fb661b29,34,Nidoking,37.3696326773,-122.036198691,1469544494628,1469543632391
-9182920584235844000,808fb661b29,34,Nidoking,37.3696326773,-122.036198691,1469544494628,1469543632393
-9182943394807153000,808fa1a2c8b,110,Weezing,37.4768741581,-122.289800284,1469547125708,1469546887369
-9182943394807153000,808fa1a2c8b,110,Weezing,37.4768741581,-122.289800284,1469547125708,1469546887373
-9182943394807153000,808fa1a2c8b,110,Weezing,37.4768741581,-122.289800284,1469547125708,1469546887424
-9182943394807153000,808fa1a2c8b,110,Weezing,37.4768741581,-122.289800284,1469547125708,1469546887426
-9182943107044344000,808fa1e5cf1,110,Weezing,37.5010356418,-122.281471744,1469546911172,1469546889105
-9182943107044344000,808fa1e5cf1,110,Weezing,37.5010356418,-122.281471744,1469546911172,1469546889156
-9182943107044344000,808fa1e5cf1,110,Weezing,37.5010356418,-122.281471744,1469546911172,1469546889185
-9182943107044344000,808fa1e5cf1,110,Weezing,37.5010356418,-122.281471744,1469546911172,1469546889182
-9182945555175703000,808f9fabb19,117,Seadra,37.5339544732,-122.313984791,1469547633508,1469546891807
-9182945555175703000,808f9fabb19,117,Seadra,37.5339544732,-122.313984791,1469547633508,1469546891849
-9182953120760594000,808f98ca6c5,3,Venusaur,37.5347684755,-122.261356518,1469546958132,1469546891893
-9182953120760594000,808f98ca6c5,3,Venusaur,37.5347684755,-122.261356518,1469546958132,1469546891894
-9182953120760594000,808f98ca6c5,3,Venusaur,37.5347684755,-122.261356518,1469546958132,1469546891979
-9182953120760594000,808f98ca6c5,3,Venusaur,37.5347684755,-122.261356518,1469546958132,1469546891980
-9182896010580460000,808fccbb2df,76,Golem,37.3325451952,-121.890102354,1469547367068,1469546945879
-9182896010580460000,808fccbb2df,76,Golem,37.3325451952,-121.890102354,1469547367068,1469546945940
-9182896010580460000,808fccbb2df,76,Golem,37.3325451952,-121.890102354,1469547367068,1469546945963
-9182897432214634000,808fcb70273,136,Flareon,37.3414574886,-121.914998672,1469547166988,1469546946636
-9182897432214634000,808fcb70273,136,Flareon,37.3414574886,-121.914998672,1469547166988,1469546946640
-9182897432214634000,808fcb70273,136,Flareon,37.3414574886,-121.914998672,1469547166988,1469546946720
-9182896884606304000,808fcbefb9b,137,Porygon,37.37817663,-121.914820861,1469547500620,1469546951240
-9182896884606304000,808fcbefb9b,137,Porygon,37.37817663,-121.914820861,1469547500620,1469546951241
-9182896884606304000,808fcbefb9b,137,Porygon,37.37817663,-121.914820861,1469547500620,1469546951325
-9182896884606304000,808fcbefb9b,137,Porygon,37.37817663,-121.914820861,1469547500620,1469546951329
-9182896534566470000,808fcc413e7,136,Flareon,37.3789740164,-121.874628244,1469547285980,1469546951365
-9182896534566470000,808fcc413e7,136,Flareon,37.3789740164,-121.874628244,1469547285980,1469546951434
-9182896534566470000,808fcc413e7,136,Flareon,37.3789740164,-121.874628244,1469547285980,1469546951436
-9182896534566470000,808fcc413e7,136,Flareon,37.3789740164,-121.874628244,1469547285980,1469546951363
-9182900599753015000,808fc88ec69,26,Raichu,37.4456236161,-121.940689331,1469547618628,1469547356828
-9182900599753015000,808fc88ec69,26,Raichu,37.4456236161,-121.940689331,1469547618628,1469547356829
-9182900599753015000,808fc88ec69,26,Raichu,37.4456236161,-121.940689331,1469547618628,1469547356896
-9182900599753015000,808fc88ec69,26,Raichu,37.4456236161,-121.940689331,1469547618628,1469547356896
-9182902783743885000,808fc69201b,76,Golem,37.513279927,-121.918999341,1469547945388,1469547361771
-9182902783743885000,808fc69201b,76,Golem,37.513279927,-121.918999341,1469547945388,1469547361790
-9182902783743885000,808fc69201b,76,Golem,37.513279927,-121.918999341,1469547945388,1469547361985
-9161105893436162000,80dd36ba239,148,Dragonair,33.7717166359,-118.219356368,1469548329412,1469548274068
-9161105893436162000,80dd36ba239,148,Dragonair,33.7717166359,-118.219356368,1469548329412,1469548274132
-9161105893436162000,80dd36ba239,148,Dragonair,33.7717166359,-118.219356368,1469548329412,1469548274132
-9161105893436162000,80dd36ba239,148,Dragonair,33.7717166359,-118.219356368,1469548329412,1469548274166
-9161108919240622000,80dd33f9cc1,6,Charizard,33.8001910738,-118.202632437,1469548379236,1469548276217
-9161108919240622000,80dd33f9cc1,6,Charizard,33.8001910738,-118.202632437,1469548379236,1469548276278
-9161108919240622000,80dd33f9cc1,6,Charizard,33.8001910738,-118.202632437,1469548379236,1469548276279
-9161109091039314000,80dd33d1b73,136,Flareon,33.8083114657,-118.1672601,1469548315372,1469548276892
-9161109091039314000,80dd33d1b73,136,Flareon,33.8083114657,-118.1672601,1469548315372,1469548276989
-9161109413161861000,80dd3386d0f,5,Charmeleon,33.8263248616,-118.202449653,1469549172892,1469548278221
-9161109413161861000,80dd3386d0f,5,Charmeleon,33.8263248616,-118.202449653,1469549172892,1469548278276
-9161109413161861000,80dd3386d0f,5,Charmeleon,33.8263248616,-118.202449653,1469549172892,1469548278279
-9161083121519559000,80dd4b70791,31,Nidoqueen,33.7956830951,-118.381027964,1469548901092,1469548334910
-9161083121519559000,80dd4b70791,31,Nidoqueen,33.7956830951,-118.381027964,1469548901092,1469548335016
-9182956591094170000,808f95a228d,40,Wigglytuff,37.6018332242,-122.044279837,1469548960724,1469548940479
-9182956591094170000,808f95a228d,40,Wigglytuff,37.6018332242,-122.044279837,1469548960724,1469548940496
-9182956591094170000,808f95a228d,40,Wigglytuff,37.6018332242,-122.044279837,1469548960724,1469548940492
-9182956591094170000,808f95a228d,40,Wigglytuff,37.6018332242,-122.044279837,1469548960724,1469548941008
-9182958431487656000,808f93f5dcd,143,Snorlax,37.6521615574,-122.066033785,1469549082324,1469548945025
-9182958431487656000,808f93f5dcd,143,Snorlax,37.6521615574,-122.066033785,1469549082324,1469548945025
-9182958431487656000,808f93f5dcd,143,Snorlax,37.6521615574,-122.066033785,1469549082324,1469548945103
-9182958431487656000,808f93f5dcd,143,Snorlax,37.6521615574,-122.066033785,1469549082324,1469548945183
-9182958646236021000,808f93c3ebf,5,Charmeleon,37.6732254796,-122.067809425,1469549701852,1469548946645
-9182958646236021000,808f93c3ebf,5,Charmeleon,37.6732254796,-122.067809425,1469549701852,1469548946646
-9182958646236021000,808f93c3ebf,5,Charmeleon,37.6732254796,-122.067809425,1469549701852,1469548946646
-9182958646236021000,808f93c3ebf,5,Charmeleon,37.6732254796,-122.067809425,1469549701852,1469548946777
-9182911865452233000,808fbe4ff11,26,Raichu,37.5513314273,-122.049163755,1469549989668,1469549194988
-9182911865452233000,808fbe4ff11,26,Raichu,37.5513314273,-122.049163755,1469549989668,1469549195052
-9182911865452233000,808fbe4ff11,26,Raichu,37.5513314273,-122.049163755,1469549989668,1469549195052
-9182911865452233000,808fbe4ff11,26,Raichu,37.5513314273,-122.049163755,1469549989668,1469549195126
-9182910310674072000,808fbfb9fdd,143,Snorlax,37.5624412147,-122.026784732,1469549847124,1469549195835
-9182910310674072000,808fbfb9fdd,143,Snorlax,37.5624412147,-122.026784732,1469549847124,1469549195835
-9182910310674072000,808fbfb9fdd,143,Snorlax,37.5624412147,-122.026784732,1469549847124,1469549195901
-9182908955611890000,808fc0f5615,26,Raichu,37.5651143877,-121.968328977,1469549396980,1469549196061
-9182908955611890000,808fc0f5615,26,Raichu,37.5651143877,-121.968328977,1469549396980,1469549196062
-9182908955611890000,808fc0f5615,26,Raichu,37.5651143877,-121.968328977,1469549396980,1469549196119
-9182974531172565000,808f855179f,40,Wigglytuff,37.6971499806,-122.182808828,1469549933724,1469549270925
-9182974531172565000,808f855179f,40,Wigglytuff,37.6971499806,-122.182808828,1469549933724,1469549270982
-9182974578417205000,808f85461bb,87,Dewgong,37.6988072821,-122.192563932,-1,1469549271035
-9182974578417205000,808f85461bb,87,Dewgong,37.6988072821,-122.192563932,-1,1469549271094
-9182986726732202000,808f7a39b5d,34,Nidoking,37.6324131447,-122.466228831,1469550623444,1469549996038
-9182986726732202000,808f7a39b5d,34,Nidoking,37.6324131447,-122.466228831,1469550623444,1469549996040
-9182986726732202000,808f7a39b5d,34,Nidoking,37.6324131447,-122.466228831,1469550623444,1469549996094
-9182987454729159000,808f79901e9,34,Nidoking,37.6423336855,-122.435178322,1469550102692,1469549996742
-9182987454729159000,808f79901e9,34,Nidoking,37.6423336855,-122.435178322,1469550102692,1469549996801
-9182987454729159000,808f79901e9,34,Nidoking,37.6423336855,-122.435178322,1469550102692,1469549996802
-9182987454729159000,808f79901e9,34,Nidoking,37.6423336855,-122.435178322,1469550102692,1469549996854
-9183108538447167000,808f0b7053b,65,Alakazam,37.4317111582,-122.43278944,1469550457868,1469550046545
-9183108538447167000,808f0b7053b,65,Alakazam,37.4317111582,-122.43278944,1469550457868,1469550046605
-9183436465642668000,808de130c31,110,Weezing,36.6195140296,-121.93144494,1469551264932,1469551079939
-9183436465642668000,808de130c31,110,Weezing,36.6195140296,-121.93144494,1469551264932,1469551079959
-9183436465642668000,808de130c31,110,Weezing,36.6195140296,-121.93144494,1469551264932,1469551080021
-9183436396923191000,808de140d65,38,Ninetales,36.6293568972,-121.921844174,1469551442228,1469551080802
-9183436396923191000,808de140d65,38,Ninetales,36.6293568972,-121.921844174,1469551442228,1469551080873
-9183436465642668000,808de130c31,110,Weezing,36.6195140296,-121.93144494,1469551264932,1469551130371
-9183436465642668000,808de130c31,110,Weezing,36.6195140296,-121.93144494,1469551264932,1469551130372
-9183436465642668000,808de130c31,110,Weezing,36.6195140296,-121.93144494,1469551264932,1469551130484
-9183436465642668000,808de130c31,110,Weezing,36.6195140296,-121.93144494,1469551264932,1469551130484
-9183436396923191000,808de140d65,38,Ninetales,36.6293568972,-121.921844174,1469551442228,1469551131645
-9183436396923191000,808de140d65,38,Ninetales,36.6293568972,-121.921844174,1469551442228,1469551131645
-9183436396923191000,808de140d65,38,Ninetales,36.6293568972,-121.921844174,1469551442228,1469551131747
-9182974522582630000,808f8553031,31,Nidoqueen,37.6936889105,-122.182897515,1469552653540,1469552621312
-9182974522582630000,808f8553031,31,Nidoqueen,37.6936889105,-122.182897515,1469552653540,1469552621314
-9182974522582630000,808f8553031,31,Nidoqueen,37.6936889105,-122.182897515,1469552653540,1469552621375
-9182974567679787000,808f8548f3b,38,Ninetales,37.69658358,-122.193982782,1469553355180,1469552621488
-9182974567679787000,808f8548f3b,38,Ninetales,37.69658358,-122.193982782,1469553355180,1469552621501
-9182974567679787000,808f8548f3b,38,Ninetales,37.69658358,-122.193982782,1469553355180,1469552621543
-9182974567679787000,808f8548f3b,38,Ninetales,37.69658358,-122.193982782,1469553355180,1469552621543
-9182962887516226000,808f8fe8531,110,Weezing,37.7123369404,-122.154247888,1469552653380,1469552622911
-9182962887516226000,808f8fe8531,110,Weezing,37.7123369404,-122.154247888,1469552653380,1469552622912
-9182963211786256000,808f8f9ca0d,40,Wigglytuff,37.7316547461,-122.162142819,1469552869716,1469552624302
-9182963211786256000,808f8f9ca0d,40,Wigglytuff,37.7316547461,-122.162142819,1469552869716,1469552624306
-9182963806639227000,808f8f126ef,45,Vileplume,37.750918418,-122.1481267,-1,1469552625671
-9182963806639227000,808f8f126ef,45,Vileplume,37.750918418,-122.1481267,-1,1469552625676
-9182963806639227000,808f8f126ef,45,Vileplume,37.750918418,-122.1481267,-1,1469552625741
-9182963806639227000,808f8f126ef,45,Vileplume,37.750918418,-122.1481267,-1,1469552625743
-9182963596185829000,808f8f433b7,3,Venusaur,37.7584885194,-122.162231523,1469553149244,1469552626188
-9182963596185829000,808f8f433b7,3,Venusaur,37.7584885194,-122.162231523,1469553149244,1469552626187
-9182963596185829000,808f8f433b7,3,Venusaur,37.7584885194,-122.162231523,1469553149244,1469552626265
-9182963596185829000,808f8f433b7,3,Venusaur,37.7584885194,-122.162231523,1469553149244,1469552626266
-9182973901959856000,808f85e3a59,62,Poliwrath,37.7632278629,-122.189282768,1469553339012,1469552626496
-9182973901959856000,808f85e3a59,62,Poliwrath,37.7632278629,-122.189282768,1469553339012,1469552626496
-9182973901959856000,808f85e3a59,62,Poliwrath,37.7632278629,-122.189282768,1469553339012,1469552626550
-9182973901959856000,808f85e3a59,62,Poliwrath,37.7632278629,-122.189282768,1469553339012,1469552626550
-8730665694812701000,86d671ceb8f,76,Golem,32.2384873475,-110.919881366,1469553968284,1469553637171
-8730665694812701000,86d671ceb8f,76,Golem,32.2384873475,-110.919881366,1469553968284,1469553637172
-8730665694812701000,86d671ceb8f,76,Golem,32.2384873475,-110.919881366,1469553968284,1469553637239
-8730665525161492000,86d671f6505,76,Golem,32.2732754587,-110.918484306,1469554296884,1469553639903
-8730665525161492000,86d671f6505,76,Golem,32.2732754587,-110.918484306,1469554296884,1469553639909
-8730665525161492000,86d671f6505,76,Golem,32.2732754587,-110.918484306,1469554296884,1469553639961
-8730665525161492000,86d671f6505,76,Golem,32.2732754587,-110.918484306,1469554296884,1469553640027
-8730679157387690000,86d665906ab,38,Ninetales,32.1896301253,-110.841927357,1469554910476,1469554113230
-8730679157387690000,86d665906ab,38,Ninetales,32.1896301253,-110.841927357,1469554910476,1469554113202
-8730679157387690000,86d665906ab,38,Ninetales,32.1896301253,-110.841927357,1469554910476,1469554113328
-8730669620412809000,86d66e3c981,65,Alakazam,32.2539678724,-110.889518869,1469554796548,1469554118091
-8730669620412809000,86d66e3c981,65,Alakazam,32.2539678724,-110.889518869,1469554796548,1469554118091
-8730669620412809000,86d66e3c981,65,Alakazam,32.2539678724,-110.889518869,1469554796548,1469554118142
-8730669620412809000,86d66e3c981,65,Alakazam,32.2539678724,-110.889518869,1469554796548,1469554118145
-8730665525161492000,86d671f6505,76,Golem,32.2732754587,-110.918484306,1469554296884,1469554119475
-8730665525161492000,86d671f6505,76,Golem,32.2732754587,-110.918484306,1469554296884,1469554119475
-8730665525161492000,86d671f6505,76,Golem,32.2732754587,-110.918484306,1469554296884,1469554119534
-8730665525161492000,86d671f6505,76,Golem,32.2732754587,-110.918484306,1469554296884,1469554119534
-9168548137604743000,80c2c60bf1d,136,Flareon,34.0513011335,-118.211040299,1469554933908,1469554363667
-9168548137604743000,80c2c60bf1d,136,Flareon,34.0513011335,-118.211040299,1469554933908,1469554363667
-9168548137604743000,80c2c60bf1d,136,Flareon,34.0513011335,-118.211040299,1469554933908,1469554363728
-9168548137604743000,80c2c60bf1d,136,Flareon,34.0513011335,-118.211040299,1469554933908,1469554363738
-9168547048830534000,80c2c709215,5,Charmeleon,34.0661050741,-118.267599897,1469554995252,1469554364891
-9168547048830534000,80c2c709215,5,Charmeleon,34.0661050741,-118.267599897,1469554995252,1469554365020
-9168548491939545000,80c2c5b93c9,143,Snorlax,34.0697578692,-118.178686064,1469554705700,1469554365472
-9168548491939545000,80c2c5b93c9,143,Snorlax,34.0697578692,-118.178686064,1469554705700,1469554365472
-9168548491939545000,80c2c5b93c9,143,Snorlax,34.0697578692,-118.178686064,1469554705700,1469554365473
-9168548491939545000,80c2c5b93c9,143,Snorlax,34.0697578692,-118.178686064,1469554705700,1469554365556
-9168547605028798000,80c2c687f2f,34,Nidoking,34.0753029908,-118.216249313,1469554490876,1469554365952
-9168547605028798000,80c2c687f2f,34,Nidoking,34.0753029908,-118.216249313,1469554490876,1469554365952
-9168547605028798000,80c2c687f2f,34,Nidoking,34.0753029908,-118.216249313,1469554490876,1469554366042
-9168547605028798000,80c2c687f2f,34,Nidoking,34.0753029908,-118.216249313,1469554490876,1469554366042
-9168547385985466000,80c2c6bad13,31,Nidoqueen,34.1028601758,-118.218076999,1469555238508,1469554368249
-9168547385985466000,80c2c6bad13,31,Nidoqueen,34.1028601758,-118.218076999,1469555238508,1469554368248
-9168547385985466000,80c2c6bad13,31,Nidoqueen,34.1028601758,-118.218076999,1469555238508,1469554368312
-9182941421269680000,808fa36e02d,31,Nidoqueen,37.4681025164,-122.208524915,1469556013364,1469555343887
-9182941421269680000,808fa36e02d,31,Nidoqueen,37.4681025164,-122.208524915,1469556013364,1469555343926
-9182941127064420000,808fa3b2a2b,139,Omastar,37.4843088124,-122.232018701,1469556232460,1469555344938
-9182941127064420000,808fa3b2a2b,139,Omastar,37.4843088124,-122.232018701,1469556232460,1469555345017
-9185802569568485000,8085793b127,148,Dragonair,37.8986906754,-122.29733085,1469556536572,1469556229229
-9185802569568485000,8085793b127,148,Dragonair,37.8986906754,-122.29733085,1469556536572,1469556229282
-9185802569568485000,8085793b127,148,Dragonair,37.8986906754,-122.29733085,1469556536572,1469556229286
-9185802569568485000,8085793b127,148,Dragonair,37.8986906754,-122.29733085,1469556536572,1469556229286
-9182908511082775000,808fc15cedd,5,Charmeleon,37.5600823408,-121.911175674,1469556619252,1469556337044
-9182908511082775000,808fc15cedd,5,Charmeleon,37.5600823408,-121.911175674,1469556619252,1469556337046
-9182908511082775000,808fc15cedd,5,Charmeleon,37.5600823408,-121.911175674,1469556619252,1469556337099
-9182908511082775000,808fc15cedd,5,Charmeleon,37.5600823408,-121.911175674,1469556619252,1469556337097
-8520158842145735000,89c250ace93,3,Venusaur,40.7218303764,-74.0378613105,1469557148588,1469556584543
-8520158842145735000,89c250ace93,3,Venusaur,40.7218303764,-74.0378613105,1469557148588,1469556584545
-8520158842145735000,89c250ace93,3,Venusaur,40.7218303764,-74.0378613105,1469557148588,1469556584644
-8520158842145735000,89c250ace93,3,Venusaur,40.7218303764,-74.0378613105,1469557148588,1469556584682
-8520148993785725000,89c259a1af9,71,Victreebel,40.7378180458,-73.9866300405,1469556860932,1469556586840
-8520148993785725000,89c259a1af9,71,Victreebel,40.7378180458,-73.9866300405,1469556860932,1469556586948
-8520148993785725000,89c259a1af9,71,Victreebel,40.7378180458,-73.9866300405,1469556860932,1469556586950
-8520155693934707000,89c25389d39,137,Porygon,40.7396411163,-74.1560626853,1469556914820,1469556587076
-8520155081901867000,89c254185f7,5,Charmeleon,40.7550722909,-74.1328504314,1469556592956,1469556591788
-8520155081901867000,89c254185f7,5,Charmeleon,40.7550722909,-74.1328504314,1469556592956,1469556592772
-8520148770447426000,89c259d5cdb,62,Poliwrath,40.757170519,-74.0273040193,1469557391500,1469556593278
-8520148770447426000,89c259d5cdb,62,Poliwrath,40.757170519,-74.0273040193,1469557391500,1469556593278
-8520148770447426000,89c259d5cdb,62,Poliwrath,40.757170519,-74.0273040193,1469557391500,1469556593491
-8520148770447426000,89c259d5cdb,62,Poliwrath,40.757170519,-74.0273040193,1469557391500,1469556593925
6924436283167080000,60188a1cc23,26,Raichu,35.6240543478,139.769401159,1469557890028,1469557217124
6924436283167080000,60188a1cc23,26,Raichu,35.6240543478,139.769401159,1469557890028,1469557217310
6924436283167080000,60188a1cc23,26,Raichu,35.6240543478,139.769401159,1469557890028,1469557217318
6924436124253290000,601889f7ba5,83,Farfetch'd,35.6267080908,139.774593125,1469558011700,1469557217607
6924436124253290000,601889f7ba5,83,Farfetch'd,35.6267080908,139.774593125,1469558011700,1469557217610
6924436124253290000,601889f7ba5,83,Farfetch'd,35.6267080908,139.774593125,1469558011700,1469557217752
6924436124253290000,601889f7ba5,83,Farfetch'd,35.6267080908,139.774593125,1469558011700,1469557217756
6924436111368389000,601889f4c6b,65,Alakazam,35.6341919845,139.776430391,1469557979212,1469557218901
6924436111368389000,601889f4c6b,65,Alakazam,35.6341919845,139.776430391,1469557979212,1469557218898
6924436298199466000,60188a20405,87,Dewgong,35.6342901406,139.771477891,1469557915444,1469557218902
6924436298199466000,60188a20405,87,Dewgong,35.6342901406,139.771477891,1469557915444,1469557219027
6924436111368389000,601889f4c6b,65,Alakazam,35.6341919845,139.776430391,1469557979212,1469557219031
